helpful_votes,page_url,total_review
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGKD2DUX733JR2JTG7HZBY44FSXA,8
140,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHODTYFN72GV5MXJ2DIAH7TID7OQ,111
4,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEUJYFI5HQRO2PJBVS2FITNO7G6A,12
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHM6XIGSPMU74MT24QD5A3HEGKMQ,24
48,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF42GFLQ74E7TNUGMHLPGUHI4ZTA,191
31,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFPIYBJDZ3T6QMDH5U4SKP4IXTYA,35
69,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AG3E4VCUF2L5J2UHCGCPQMZZQLEA,59
163,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF7UO4N5UYGREFMGFL7NUUXLUC2Q,196
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AERHMI7ZRGAF56KXIGDQH5IHZUUQ,47
52,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFXOH7VREBYG2URB42QAIEMKTRAA,313
40,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AESK44DBURN6Q6VQ3OMQ7CLBR26Q,59
71,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFFWDWHL4V34N77EOZ2BBRSYUFLQ,179
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFXHTKBSFEQQPYNO2G7IQT2O2VGQ,1
38,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHTHIUIEI4QCQJXNUD3AVIEMNI3Q,45
35,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGCCBXUPSG47A6RQSBYYJ3ANCJ6Q,61
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHBOXCF4UBCTUKDMEBNJF5LQIJFQ,54
21,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFUA442DDN5IEEHFEYVFCX2LMKVA,41
23,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFOR4LIF2HMO4TETJILIK4VV3MDQ,60
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEACWPQ5VR72FRMTOCCC5ZQMZVAA,6
29,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHWPMWZ5NRSYQEBGUR4BI762JLSA,46
8,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEWORFC627GXQ2JEQM4YYQOZ6SXA,15
9,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGWRCY56CBSWGHKZ4CNCIRXKJVYA,63
53,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFV44RSEWO6VILZAK2I5TQXH6P2A,31
3,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AH47YG4QQNNGWA4WFBT44USSNS5Q,23
13,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEI5K7VPGSZERGNCP66NH6N7S42A,30
67,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEWE3PVRTDXSTVYGTO4FXSZGUT2A,42
92,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFBRMN2PSOAAX527N3UYBNRQJY5Q,116
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEC5F36F7GYVWVLBVQ77RICIUANQ,8
97,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHCRSWIGJH4KKK3FE24NFRB3YCFA,31
56,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHTU25WFVQKBM4GLJBMPPUQSGGUQ,143
28,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFE6KROLWE5BQO7P64IMGBKS5STQ,101
415,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEVGHHRG36Q4KGRCFHPSTL2A42IQ,123
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGXTCSJD43EQ4ATFCC5YBUOW6JNA,37
59,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEMWPSU3CA37YFWJ5LJW3CCH2AGQ,56
3,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE3IBSZPTGS2YR3EM2KHKEA4S4BQ,20
69,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHLB32OUSZVROTXV6OK25DMQDEKQ,142
995,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGTM6TECFNENFVXRGNVCFUYVL22A,713
85,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEF3BV4AJGLE7RE343YUAT76PMIA,43
4,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEBQIAJGOJQ55ZF32KEJSRWLSWNA,12
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHDLCRAARED72BLFZX3WQJCGJEWQ,13
42,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFJCJTJTT6UNRGNEOICQDROHNS2Q,146
11,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFX6QLFWPCJXFWJU5S5FFGEI236A,45
113,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF5XJJRWI5QDYUL5PISEXIUFUDEQ,23
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFCRX6DFBTZS5ZAEDUJNRIAAC77A,44
13,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFZBY7LPGHBAILFOVRUIO45WMLLQ,64
83,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFFBHNBARAUEKXVITAQRGX5K3PZA,30
76,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGLVKALNAP7R6VEDKT654L2CJZFQ,74
171,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFYLPX5XIRQCY5N3IDGSPEWOK6FQ,196
19,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHIJJNW5UPNCTAQDCQGRQPW2DIGA,13
30,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF3G54KI52EHHBLRWY4ROPHMDEJQ,145
53,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGB35QRW5M27MC6FG6F76N4JK23A,38
389,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEREWT42HQN764FIJJ5IAEGH5D5Q,76
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF5G7GKQFJFD6OZYPHF4IH3OIIAA,28
53,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGCZBVCREAB6ZHZIVBCLS6JK32DA,52
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFTGZAUEELIQXLMAWLFMBAHRW3FA,40
13,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEODFPZ2CXLE2ZGFSXUBBTTI2TWA,44
101,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGNP7YRZRINOWSS4YGDDMNI2BBEQ,15
36,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHMXURZEN6LOT5EXXVMHNSYUB5FQ,45
5,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF72WR2ZQH7TTNHKP3CERBEZAL5Q,23
227,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFBZRANHJM7YNO6U52EEWZOAHQ5Q,111
8,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEX33JWPU6SOHVUPUPB2FA5QTNRQ,20
412,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGWQFL4TM5CNVROF74BEMBWLL2HA,91
88,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHU652BJRXADKLRB3M34F7BIYXHA,207
26,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHHTHPF3BIHRRHEOLEOH2QZ6ZEUQ,57
18,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEANS73TW47VX4OJNVSPZ7YDRM5Q,12
14,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE7D3CU2EPS4LS4JL5E4DCWEDOQA,27
29,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE6FHCXFMUVIZ35NYHLRUQMFQNSQ,48
19,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHZMOK2SXBDRUVCILVN7RZAP4EEA,38
13,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEX2PY2SJL2SIBSOTZ45NBSAMH3Q,45
81,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE2FA4QNUS77CCROQGK43LWIFY7Q,76
33,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFZVBOGAPUC4Z7BWGIIBLM5FMXXQ,23
15,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF424LAQRYCYUBECAFGGTDCFWRWA,93
12,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFHQHK3BOHEWMI7CZ7J3YVW24KUQ,47
40,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHYBWVSYPGKLE5CORDKLNCVVV4XQ,30
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AH4COONVWZGBK6TYURLDXMSACGHA,15
63,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE3ZCHCR7IEOXVZSB2VDKYHULHTQ,80
14,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHHKIXB46YJ2GWD2W33C6IVHJKRQ,63
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGTHDR32VXXMDYVID6EOORXRDN4Q,4
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF2IZHCCLCADHPU2LUUJ4QSWBAQQ,12
7,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEKVII4DVJJ3X2Q7BM3VD24AOHYA,14
3,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGMKZTP7ZRMEOABMGZ2SBT3DQCOQ,22
22,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGCUOURXXURJ5766PDCJNIN2P5YA,54
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AG5IDAVHVP7UJMDSVR6GK2W6BKEA,14
8,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHQRAKMRMD33RBOF5BGIEAH4U2AA,19
32,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AENXSZ7HHPVKIH4HAEM55DGHKMZA,297
125,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFPBQMS2GJQPQTO3UV3T52ZBYJAA,70
8,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF4XMELLJ2COFLLQ2UCSD76AACZA,30
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHSYXHBJBL3CTEQMYJSTHWRUQG2Q,11
22,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHHBGF2HMSJGTERSKMYJH65TZPEQ,49
129,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGSBDXPGQHVSO5LXNUBZTGRRJ6LQ,24
114,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEQKDTIC3BHJJCQ4GFCMDETIRPIQ,73
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHVTXUA3DJYZLPE6IAGGTTDJBHLQ,16
995,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGTM6TECFNENFVXRGNVCFUYVL22A,713
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGXGZ6EIGOUMHAVDVOECTOSCM7MQ,16
49,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGAR4VF5RQSEAYWNM7YZKALZSPKQ,44
23,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFPWL2H4A7OXEBR7KMK6T6RSNMYA,57
114,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AG3E6QBHFBH5Z3LYRV3PCKIIK2FQ,25
26,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE4QFFBEYVKBNXU3W3VJTNNNF2SQ,80
131,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGCEACPHS3TQMXBVDF675CWJF43A,380
28,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE4WMMWFRZ2E3CLCAM4DBYVS25OA,32
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFANPVNZSN3FZH3NIHQM736DYF6Q,16
18,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEYDTAO3RMYZJ5KJUMJ3T4SS7BAQ,36
17,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHUHR4V5RI4FZSDJHIW5SVB37RYQ,85
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEURFZLKCTBAMFCZAFJJ3VD35ZBQ,24
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHXGVLNAX5GKDBSIWZH6WE23AKDA,9
9,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFFHP4JP65M7SCGDI2LGYJEMRVHQ,46
23,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEXMNKG7SQXUCKNNMZNCDXU5JQFQ,270
27,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHUXH5GNCQI2SUDPNADD45MH5GNA,145
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGOSR47OYYPKT6KJ65LC24P62W2A,19
80,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFCFFLNZYN6URCIUW2G2WNIJWERQ,154
22,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AH7ZHNY6GXVBHJM2O4FZDWCJRXXA,67
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEFMBP2JMCAL7MLNIX7H4ZQS2ESA,8
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEJC3H3TO7P3LQIBCY7BELFX7WVQ,15
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGLXATNWIF3OPQAWGDL3LC7QPQ3A,22
218,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE23UTAH7NQUVDHGSWIGZF2K7PTA,150
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHLF6UPFJ5VKGYDJU7D37QKA7OKQ,31
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGMB3THUG2PNQSJEA5HRGH2H4SEA,17
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHGYR53GZRN2RNKEYFEE362RP3VQ,24
22,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEBZKQRIUCZH6WIDTICV6674AUEQ,30
28,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFAYVCDNVW2VBIOQSDDTY7TCIF4A,40
14,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFITDJGXLJRZRQB7OL2EKMFJBJEQ,61
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFUZRMJBO3X4KSYKBWS2UWIWPW4A,7
20,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGDMGQEX24IDH6DVAHNHNTZ6VZCQ,72
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AES2ITNRHAVYUMLIRTRNBQ4RRZDQ,4
4,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGUGFWZO3J5JP6AYUXYOTGPASNOQ,18
4,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGR52M7RWMVGG4UD35O4BFSSB32Q,36
3,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHR3QHK4HVTTKSWERA5JR5UYGTXQ,27
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEEFR4XQJLS5EADXRRIBRGIZ3XQA,7
3,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AH5Z2GNPQ5PLVUWD3XZD3RIOMJCA,8
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGRC452HBRURUWVXIEYZNJQWUDTQ,18
73,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHO7URCB5RRYBW3SS3HGSZFXWL7A,86
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEKW37K4UUIDNSNTWTTA4ED4FQ3Q,7
7,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF7Y7VU32NPP4H24SDNGYUHAJDJQ,24
10,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHFHXURM6S42QCRGGSEONY2LCUPA,30
19,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHOPAEZACITE23URWWCQT6TPXKZQ,26
3,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEOJJFPDSZ65MB5LQOPWCVNRJNOQ,22
7,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AETIS2GHOPWAFCFW3TE7FPHIPC3Q,50
27,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGLSYCU37IR4MZS37OGXWPVURMRQ,23
4,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGNRRGVJB3VD2W6TAZA2PQEJCY5Q,19
21,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEF3N2QHP23A4OZ2JTW64RZL2GXQ,129
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHUU3YRRAJ464XTREXB4BVNQTCBQ,16
7,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFTVH2SM6GYL5V652YNZUPMCLUYA,13
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFVCCDXTFM2DNJ2KCVKCXTH53QEQ,4
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFE7LOHV7LV2MXHE6WN2CQICTZYQ,38
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHWSGAJHC4UWVCLXUOMEDV5PPMWQ,9
17,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFQFO2C5VWF6AQE4ZHSPMQC7DWWQ,19
40,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHNRN6ZQMHG3W3X4VVQOR3BIEITQ,120
142,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHBML6ZC377F2ZDOBLVO6H47OYZQ,301
296,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHNC4NAUHRR4YSBV5JEAG5J3TTZQ,429
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEOM4K57GXC7M7DVELNQVTPVW3RA,3
10,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHXKJCI5PKSHTZWIRRF44NYNUPHA,53
2,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHHCR4AEXJ5ZHLMDV6422NLB3LDA,15
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AG7DSXPXO4L3L5Y2MCENWRISCUWA,8
7,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGACSEJNVZZ37S4DOMFXLZCTYLRQ,63
7,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFH5H5RYFXHYMOIQVWYGKNEQZ75A,27
1,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE33VPTZJV5ODMOPM4ZGVS6EFJ5A,13
282,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGRQ25IBE4EENZHR37MRV72YPOIQ,125
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFMECMFID5EHILG65NV72RJVQF5A,20
6,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFXN5ANDVDJQXTMWN4OONA6G6HKQ,37
41,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEKYWSO4CVLBOK6GRJU3JNRJW33Q,87
3,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGQ7K3BUSPFRLVGNR2LB5DF4QKPA,54
71,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHA65BCVR2SOLZDUODK2ZPBPTWMA,31
995,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGTM6TECFNENFVXRGNVCFUYVL22A,713
43,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AERCZFZ35RXRALCW2NYUSABXQWBQ,22
40,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHYBWVSYPGKLE5CORDKLNCVVV4XQ,30
"1,728",https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGMDZD5WP2A4R7K3QWIFZQJ6HASA,"1,095"
10,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEY2JEQJ5NGFBMYNOH6QPV52BD5A,6
5,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHZLBXPEMVGLNEEXYCZ4FHXAIWEA,7
15,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGEGIJT6EDKYPC6GAKGY2VC5IB5Q,8
3,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFDH7OMZUDW24BFHF3KVGHRZCCEA,6
3,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEHCOQKRMUBO2URQMZPIEPIFTCLA,5
9,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AETEXHHWIVVCP767O7JJ2TFBKORQ,2
7,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AGOVTDAKEKAZGSX6QC6NVW6ZQOKA,5
11,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHS44G7CIYR4IJLHQNMH5P3B5YEA,20
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AH7ZZIKCJX6FNLJMGAOYNQRISTKA,3
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFUMTBJM64OQCB4ENJG6GOE43VTQ,1
18,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AH5X6LVY7M2QVBGX5BNQ7EBRYX2Q,3
71,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AF43QACLEPIORHPK6ZG3W5QK37OA,79
50,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFJBHXOAVVALRXYSFVBUDNOMCJQQ,176
40,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AEGYAEGWG3HQVG6EK5UTE5TUCNFQ,55
55,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AERFRAESVBAS3SG2L6VYDGSIN5XA,130
587,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFM75JYJASJKQNZTEM76BGBV3SMQ,426
50,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AH2YE5HBNFYMYEFN345XRDP4GDBA,266
16,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AFA34N24XXHEFOCBWHW5VOSUY4NA,96
141,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AHI7HXZWLV5UEQIPZOZUPKABGZ5A,195
0,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AG3QZXRGT2SHPHCMR3BDNPAZQ5TQ,0
10,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AE4XV2UCKKYW5E636R752WB3NI7Q,27
24,https://www.amazon.com/hz/gamification/api/contributor/dashboard/amzn1.account.AELDDLNUNGQFIHIF2NP55P5OYKVQ,71
